origin	destination	reason	MODO	HMV	RED	duration	distance	strata	age	gender	FEV	ID	
76 365 6 4 14.5 MD 60 9.7382 1 24 1 32.75589793 215005 
365 1 5 4 5.333 AM 40 5.3619 1 18 1 32.75589793 305254 
1 365 6 4 11.165 MD 40.2 5.3619 1 18 1 32.75589793 305254 
365 221 2 2 6.75 AM 30 1.8209 1 8 1 32.75589793 419649 
221 365 6 2 12.25 MD 30 1.8209 1 8 1 32.75589793 419649 
365 79 4 4 8 AM 60 10.1926 1 79 1 32.75589793 441931 
79 365 6 4 12 MD 60 10.1926 1 79 1 32.75589793 441931 
215 335 1 4 5.67 AM 80 16.9439 1 40 1 41.51 107264 
335 215 6 4 18.75 PM 90 16.9439 1 40 1 45.08 107264 
215 215 2 1 6.04 AM 5 0 1 16 1 41.51 409758 
215 215 6 1 12.13 MD 5 0 1 16 1 41.51 409758 
215 215 2 1 12.38 MD 5 0 1 12 1 41.51 114921 
215 215 6 1 18.38 PM 5 0 1 12 1 41.51 114921 
365 18 1 2 7.88 AM 45 5.2679 1 60 1 32.76 224115 
18 365 6 2 17.67 PM 40 5.2679 1 60 1 32.76 224115 
365 18 1 2 7.88 AM 45 5.2679 1 50 2 32.76 241057 
18 365 6 2 17.67 PM 40 5.2679 1 50 2 32.76 241057 
365 18 1 2 7.88 AM 45 5.2679 1 18 1 32.76 451419 
18 365 6 2 17.67 PM 40 5.2679 1 18 1 32.76 451419 
365 241 4 2 9.5 AM 60 2.4615 1 67 1 32.75589793 200443 
241 365 6 2 12.5 MD 60 2.4615 1 67 1 32.75589793 200443 
166 164 1 1 8.083 AM 10 1.2015 1 34 2 55.36363636 34660 
164 166 5 1 11.83 MD 9.6 1.2015 1 34 2 55.36363636 34660 
166 164 1 1 15.083 MD 10 1.2015 1 34 2 55.36363636 34660 
164 166 6 1 18.083 PM 10 1.2015 1 34 2 55.36363636 34660 
166 27 1 3 6.875 AM 15 5.1657 1 30 1 33.21818182 55192 
27 166 6 3 19.625 PM 15 5.1657 1 30 1 55.36363636 55192 
166 163 2 1 12.293 MD 14.8 0.6652 1 12 2 55.36363636 95898 
163 166 6 1 18.625 PM 15 0.6652 1 12 2 55.36363636 95898 
166 18 3 2 7.125 AM 15 3.6594 1 56 2 55.36363636 828 
18 166 6 2 8.54 AM 25.2 3.6594 1 56 2 55.36363636 828 
166 163 2 1 12.292 MD 5 0.6652 1 13 2 55.36363636 499413 
163 166 6 1 18.542 PM 5 0.6652 1 13 2 55.36363636 499413 
166 18 3 2 14.167 MD 20 3.6594 1 50 2 55.36363636 85029 
18 166 6 2 15.04 MD 25.2 3.6594 1 50 2 55.36363636 85029 
166 1 7 2 11.875 MD 15 4.5317 1 48 2 55.36363636 62442 
1 166 6 2 22.875 MN 15 4.5317 1 48 2 55.36363636 62442 
166 166 1 1 7.708 AM 25 0 1 20 2 55.36363636 327670 
166 166 6 1 12.208 MD 25 0 1 20 2 55.36363636 327670 
166 166 1 1 13.708 MD 25 0 1 20 2 55.36363636 327670 
166 166 6 1 17.708 PM 25 0 1 20 2 55.36363636 327670 
166 232 1 2 6.75 AM 30 4.2925 1 43 1 55.36363636 409715 
232 166 6 2 18.417 PM 50 4.2925 1 43 1 49.82727273 409715 
166 410 1 3 5.5 AM 180 36.566 1 21 1 55.36363636 438132 
410 96 1 3 17 PM 120 40.9887 1 21 1 127.3363636 438132 
96 166 6 4 18.585 PM 49.8 8.4865 1 21 1 52.59545455 438132 
166 232 7 2 12.75 MD 30 4.2925 1 20 1 55.36363636 485442 
232 166 6 2 18.417 PM 50 4.2925 1 20 1 49.82727273 485442 
166 18 3 3 14.125 MD 15 3.6594 1 35 1 55.36363636 300297 
18 166 6 3 14.752 MD 9.8 3.6594 1 35 1 55.36363636 300297 
166 170 2 1 12.083 MD 10 0.6706 1 13 2 55.36363636 216803 
170 166 6 1 18.708 PM 25 0.6706 1 13 2 55.36363636 216803 
166 170 7 1 7.042 AM 5 0.6706 1 49 1 55.36363636 33281 
170 166 6 1 12.042 MD 5 0.6706 1 49 1 55.36363636 33281 
166 170 7 1 13.542 MD 5 0.6706 1 49 1 55.36363636 33281 
170 166 6 1 19.542 PM 5 0.6706 1 49 1 55.36363636 33281 
166 24 1 2 5.75 AM 30 4.5285 1 47 2 55.36363636 419275 
24 166 6 2 17.5 PM 60 4.5285 1 47 2 49.82727273 419275 
166 405 2 2 7.375 AM 45 4.6559 1 22 1 55.36363636 387742 
405 166 6 2 12.25 MD 30 4.6559 1 22 1 55.36363636 387742 
166 405 2 2 13.583 MD 40 4.6559 1 22 1 55.36363636 387742 
405 166 6 2 22.25 MN 30 4.6559 1 22 1 55.36363636 387742 
166 399 1 2 7.75 AM 30 4.4303 1 46 2 55.36363636 350918 
399 166 6 2 16.25 PM 30 4.4303 1 46 2 55.36363636 350918 
166 170 2 1 6.75 AM 30 0.6706 1 9 1 55.36363636 140044 
170 166 6 1 12.25 MD 30 0.6706 1 9 1 55.36363636 140044 
166 156 1 2 7.17 AM 20 3.0656 1 32 2 55.36 11593 
156 166 6 2 18.17 PM 20 3.0656 1 32 2 55.36 11593 
166 170 2 1 11.83 MD 20 0.6706 1 11 2 55.36 138049 
170 166 6 1 17.17 PM 20 0.6706 1 11 2 55.36 138049 
365 337 1 4 21 PM 60 19.955 1 28 1 32.75589793 413477 
337 365 6 4 7 AM 60 19.955 1 28 1 29.80786712 413477 
146 262 1 3 7.25 AM 30 9.1619 1 48 1 56.07 141117 
262 12 1 3 16.25 PM 30 6.3874 1 48 1 46.72 141117 
12 146 6 3 21.25 PM 30 5.5356 1 48 1 46.72 141117 
146 151 1 2 6.29 AM 15 1.292 1 40 2 46.72 260828 
151 146 6 2 12.67 MD 20 1.292 1 40 2 46.72 260828 
215 24 3 2 7.75 AM 30 7.1949 1 45 1 18.25 167987 
24 142 7 2 19.625 PM 15 5.0251 1 45 1 18.25 167987 
142 215 6 4 21.5 PM 60 8.9945 1 45 1 18.25 167987 
215 215 2 1 6.292 AM 5 0 1 14 1 18.25 462311 
215 215 6 1 12.542 MD 5 0 1 14 1 18.25 462311 
215 215 2 1 12.042 MD 5 0 1 11 2 18.25 24757 
215 215 6 1 17.042 PM 5 0 1 11 2 18.25 24757 
215 77 1 4 5.33 AM 40 10.4914 1 39 2 18.25 485357 
77 12 7 2 4.75 AM 30 4.6308 1 39 2 18.25 485357 
12 215 6 2 5.75 AM 30 5.8606 1 39 2 18.25 485357 
215 287 1 3 7.25 AM 30 14.0618 1 22 2 18.25 104771 
287 231 2 3 17.50 PM 60 18.0838 1 22 2 38.33 104771 
231 215 6 3 21.25 PM 30 4.5806 1 22 2 18.25 104771 
215 231 2 2 17.75 PM 30 4.5806 1 17 2 18.25 212201 
231 215 6 2 21.25 PM 30 4.5806 1 17 2 18.25 212201 
215 215 2 1 12.04 MD 5 0 1 6 2 18.25 161261 
215 215 6 1 16.04 PM 5 0 1 6 2 18.25 161261 
215 215 1 1 7.04 AM 5 0 1 45 1 18.25 23681 
215 215 6 1 20.96 PM 5 0 1 45 1 18.25 23681 
141 151 1 6 8.13 AM 15 1.8336 1 50 1 41.20 31249 
151 141 6 6 17.50 PM 60 1.8336 1 50 1 41.20 31249 
141 142 1 1 14.08 MD 10 0.5734 1 45 2 41.20 137659 
142 141 6 5 0.92 MN 10 0.5734 1 45 2 41.20 137659 
141 79 2 2 7.50 AM 60 6.8478 1 23 2 41.20 86875 
79 141 6 2 11.50 MD 60 6.8478 1 23 2 41.20 86875 
141 79 2 2 19.50 PM 60 6.8478 1 23 2 41.20 86875 
79 141 6 2 21.63 PM 45 6.8478 1 23 2 41.20 86875 
365 76 1 2 12.5 MD 60 9.7382 1 29 2 32.75589793 105665 
76 365 6 2 18.25 PM 30 9.7382 1 29 2 32.75589793 105665 
136 151 7 3 10.13 MD 15 1.4727 1 32 2 59.25 368842 
151 136 6 3 12.88 MD 15 1.4727 1 32 2 59.25 368842 
215 6 1 4 6.25 AM 30 6.7283 1 48 1 16.97 120082 
6 215 6 4 17.75 PM 30 6.7283 1 48 1 17.34 120082 
215 215 1 3 5.21 AM 25 0 1 22 2 18.25 264230 
215 265 5 2 15.17 MD 20 2.4356 1 22 2 18.25 264230 
265 215 6 2 18.58 PM 50 2.4356 1 22 2 18.25 264230 
215 262 2 1 6.71 AM 25 0.5968 1 10 2 18.25 324581 
262 215 6 1 12.21 MD 25 0.5968 1 10 2 18.25 324581 
215 215 7 6 6.542 AM 5 0 1 71 1 18.25 224911 
215 262 1 6 8.083 AM 10 0.5968 1 71 1 18.25 224911 
262 215 6 6 18.915 PM 10.2 0.5968 1 71 1 18.25 224911 
215 262 2 1 10.167 MD 20 0.5968 1 18 2 18.25 485591 
262 215 6 1 18.585 PM 19.8 0.5968 1 18 2 18.25 485591 
215 262 2 1 13.417 MD 20 0.5968 1 13 2 18.25 220983 
262 215 6 1 18.585 PM 19.8 0.5968 1 13 2 18.25 220983 
215 262 2 1 12.167 MD 20 0.5968 1 10 2 18.25 325565 
262 215 6 1 17.167 PM 20 0.5968 1 10 2 18.25 325565 
140 133 1 1 5.667 AM 20 1.6575 1 34 1 43.13392102 262954 
133 140 6 1 18.835 PM 19.8 1.6575 1 34 1 43.13392102 262954 
140 9 1 2 7.25 AM 30 6.6521 1 33 2 43.13392102 437346 
9 140 6 2 18.25 PM 30 6.6521 1 33 2 38.82052892 437346 
140 151 2 1 11.75 MD 30 2.1575 1 10 2 43.13392102 119068 
151 140 6 1 17.418 PM 29.8 2.1575 1 10 2 43.13392102 119068 
140 141 2 1 6.498 AM 20.2 0.4499 1 8 1 43.13392102 65991 
141 140 6 1 11.917 MD 20 0.4499 1 8 1 43.13392102 65991 
140 320 1 4 6.00 AM 60 10.8876 1 30 1 51.76 226837 
320 140 6 4 18.50 PM 60 10.8876 1 30 1 46.84 226837 
140 142 7 2 9.25 AM 30 1.0231 1 25 2 43.13 229334 
142 140 6 2 15.75 MD 30 1.0231 1 25 2 43.13 229334 
140 140 2 1 6.92 AM 10 0 1 7 1 43.13 227173 
140 140 6 1 12.08 MD 10 0 1 7 1 43.13 227173 
140 161 1 2 18.25 PM 30 3.5042 1 36 1 43.13392102 337390 
161 140 6 5 4.25 AM 30 3.5042 1 36 1 43.13392102 337390 
140 1 1 2 7.665 AM 40.2 6.2463 1 37 2 43.13392102 228402 
1 140 6 2 16.333 PM 40 6.2463 1 37 2 43.13392102 228402 
140 127 2 1 6.167 AM 20 4.3516 1 17 1 43.13392102 220689 
127 140 6 1 12.667 MD 20 4.3516 1 17 1 43.13392102 220689 
140 127 2 1 6.167 AM 20 4.3516 1 16 1 43.13392102 262832 
127 140 6 1 12.667 MD 20 4.3516 1 16 1 43.13392102 262832 
140 127 2 1 6.167 AM 20 4.3516 1 15 1 43.13392102 192023 
127 140 6 1 12.667 MD 20 4.3516 1 15 1 43.13392102 192023 
140 151 2 1 6.167 AM 20 2.1575 1 13 2 43.13392102 422456 
151 140 6 1 12.667 MD 20 2.1575 1 13 2 43.13392102 422456 
140 71 1 4 6.25 AM 30 8.8964 1 51 1 40.11454655 293357 
71 140 6 4 22.75 MN 30 8.8964 1 51 1 43.13392102 293357 
140 170 1 4 7.333 AM 40 4.1361 1 49 2 40.11454655 39134 
170 140 6 4 18.333 PM 40 4.1361 1 49 2 40.97722497 39134 
140 13 2 4 5.75 AM 30 6.8274 1 20 2 43.13392102 109958 
13 140 6 4 16.25 PM 30 6.8274 1 20 2 43.13392102 109958 
140 116 1 6 5 AM 30 2.7433 1 24 2 43.13392102 309306 
116 140 6 6 13.75 MD 30 2.7433 1 24 2 43.13392102 309306 
140 18 1 2 5.75 AM 30 5.6487 1 29 2 43.13392102 198124 
18 140 6 2 20.25 PM 30 5.6487 1 29 2 43.13392102 198124 
140 18 1 2 5.75 AM 30 5.6487 1 31 2 43.13392102 215806 
18 140 6 2 20.25 PM 30 5.6487 1 31 2 43.13392102 215806 
140 141 2 1 6.498 AM 20.2 0.4499 1 7 1 43.13392102 113191 
141 140 6 1 13.335 MD 19.8 0.4499 1 7 1 43.13392102 113191 
140 141 2 1 6.498 AM 20.2 0.4499 1 11 1 43.13392102 29824 
141 140 6 1 13.335 MD 19.8 0.4499 1 11 1 43.13392102 29824 
140 60 1 2 6.5 AM 60 6.4995 1 34 1 43.13392102 488188 
60 140 6 2 17.5 PM 60 6.4995 1 34 1 38.82052892 488188 
140 304 1 4 7 AM 90 26.0692 1 57 2 40.11454655 287427 
304 140 6 4 15.25 MD 90 26.0692 1 57 2 43.13392102 287427 
140 11 3 2 8.25 AM 30 6.9198 1 51 1 43.13392102 193258 
11 140 6 2 11.75 MD 30 6.9198 1 51 1 43.13392102 193258 
140 60 4 2 13.417 MD 50 6.4995 1 47 2 43.13392102 25874 
60 140 6 4 16.585 PM 49.8 6.4995 1 47 2 43.13392102 25874 
140 179 2 4 6.333 AM 40 5.5002 1 23 2 40.11454655 348440 
179 140 6 4 16.665 PM 40.2 5.5002 1 23 2 43.13392102 348440 
140 130 1 2 6.417 AM 50 3.1079 1 34 1 43.13392102 300500 
130 140 6 2 18.417 PM 50 3.1079 1 34 1 43.13392102 300500 
140 136 7 1 8.167 AM 20 0.7211 1 33 2 43.13392102 354690 
136 140 6 1 13.835 MD 19.8 0.7211 1 33 2 43.13392102 354690 
140 136 2 1 11.835 MD 19.8 0.7211 1 11 2 43.13392102 318583 
136 140 6 1 17.417 PM 20 0.7211 1 11 2 43.13392102 318583 
140 136 2 1 8.167 AM 20 0.7211 1 7 1 43.13392102 404641 
136 140 6 1 13.835 MD 19.8 0.7211 1 7 1 43.13392102 404641 
140 133 2 1 12.54 MD 25.2 1.6575 1 44 1 43.13392102 36974 
133 140 6 1 19.377 PM 24.8 1.6575 1 44 1 43.13392102 36974 
140 82 1 4 5.75 AM 90 7.7609 1 41 1 43.13392102 85229 
82 140 6 4 20.25 PM 90 7.7609 1 41 1 43.13392102 85229 
140 306 1 4 7.333 AM 40 8.8247 1 58 2 51.76070523 363395 
306 140 6 4 19.165 PM 40.2 8.8247 1 58 2 43.13392102 363395 
140 387 1 2 6.665 AM 40.2 4.7248 1 27 2 43.13392102 367862 
387 140 6 2 17.665 PM 40.2 4.7248 1 27 2 43.13392102 367862 
140 139 2 1 6.167 AM 20 0.9043 1 15 1 43.13392102 194952 
139 140 6 1 12.917 MD 20 0.9043 1 15 1 43.13392102 194952 
140 9 2 1 6.04 AM 25.2 6.6521 1 22 2 43.13392102 436985 
9 140 6 1 14.208 MD 25 6.6521 1 22 2 43.13392102 436985 
140 136 2 1 12.165 MD 40.2 0.7211 1 15 1 43.13392102 452008 
136 140 6 1 18.833 PM 40 0.7211 1 15 1 43.13392102 452008 
140 136 2 1 12.25 MD 30 0.7211 1 12 1 43.13392102 74859 
136 140 6 1 18.75 PM 30 0.7211 1 12 1 43.13392102 74859 
140 141 2 1 11.833 MD 10 0.4499 1 10 1 43.13392102 346133 
141 140 6 1 17.415 PM 10.2 0.4499 1 10 1 43.13392102 346133 
140 141 2 1 6.583 AM 10 0.4499 1 7 1 43.13392102 347752 
141 140 6 1 12.002 MD 9.8 0.4499 1 7 1 43.13392102 347752 
366 366 2 1 6.583 AM 10 0 1 8 2 32.75589793 43546 
366 366 6 1 12.583 MD 10 0 1 8 2 32.75589793 43546 
366 366 2 1 7.415 AM 10.2 0 1 5 1 32.75589793 470860 
366 366 6 1 12.583 MD 10 0 1 5 1 32.75589793 470860 
140 150 1 6 8.25 AM 30 2.5919 1 43 1 43.13392102 415554 
150 140 6 6 18.75 PM 30 2.5919 1 43 1 43.13392102 415554 
140 151 7 2 6.625 AM 15 2.1575 1 45 2 43.13392102 192528 
151 140 6 2 17.25 PM 30 2.1575 1 45 2 43.13392102 192528 
140 136 2 1 5.915 AM 10.2 0.7211 1 14 1 43.13392102 162571 
136 140 6 1 13.083 MD 10 0.7211 1 14 1 43.13392102 162571 
140 143 1 6 8.25 AM 30 1.2205 1 38 1 43.13392102 333776 
143 140 6 6 17.75 PM 30 1.2205 1 38 1 43.13392102 333776 
140 161 1 2 7.25 AM 30 3.5042 1 40 2 43.13392102 88759 
161 140 6 2 14.75 MD 30 3.5042 1 40 2 43.13392102 88759 
140 5 1 2 13.75 MD 30 5.7437 1 23 2 43.13392102 486345 
5 140 6 2 23.25 MN 30 5.7437 1 23 2 43.13392102 486345 
140 136 2 1 5.75 AM 30 0.7211 1 19 2 43.13392102 205748 
136 140 6 1 12.25 MD 30 0.7211 1 19 2 43.13392102 205748 
140 136 2 1 5.75 AM 30 0.7211 1 16 2 43.13392102 481744 
136 140 6 1 12.25 MD 30 0.7211 1 16 2 43.13392102 481744 
140 136 2 1 5.75 AM 30 0.7211 1 15 2 43.13392102 80251 
136 140 6 1 12.25 MD 30 0.7211 1 15 2 43.13392102 80251 
140 136 2 1 11.75 MD 30 0.7211 1 10 2 43.13392102 407578 
136 140 6 1 17.25 PM 30 0.7211 1 10 2 43.13392102 407578 
140 78 1 2 8.917 AM 50 7.1067 1 37 2 43.13392102 283388 
78 140 6 2 18.585 PM 49.8 7.1067 1 37 2 38.82052892 283388 
140 10 1 2 7.75 AM 30 6.4504 1 18 1 43.13392102 63667 
10 140 6 2 19.165 PM 40.2 6.4504 1 18 1 43.13392102 63667 
140 140 2 1 11.667 MD 20 0 1 13 1 43.13392102 323308 
140 140 6 1 18.335 PM 19.8 0 1 13 1 43.13392102 323308 
140 136 2 1 11.667 MD 20 0.7211 1 12 1 43.13392102 244161 
136 140 6 1 17.335 PM 19.8 0.7211 1 12 1 43.13392102 244161 
140 69 1 4 6.08 AM 70 8.6264 1 50 1 40.11 287114 
69 140 6 4 18.29 PM 65 8.6264 1 50 1 40.98 287114 
140 151 7 1 13.50 MD 60 2.1575 1 48 2 43.13 136666 
151 140 6 1 17.50 PM 60 2.1575 1 48 2 43.13 136666 
140 141 2 1 11.75 MD 10 0.4499 1 8 2 43.13 340393 
141 140 6 1 17.08 PM 10 0.4499 1 8 2 43.13 340393 
140 141 2 1 6.58 AM 10 0.4499 1 8 1 43.13 289511 
364 12 1 2 8.25 AM 30 5.1707 2 42 1 71.02093945 495977 
12 364 6 2 20.75 PM 30 5.1707 2 42 1 71.02093945 495977 
364 339 1 2 13.083 MD 70 28.1706 2 20 2 71.02093945 427136 
339 364 6 2 22.5 MN 60 28.1706 2 20 2 71.02093945 427136 
364 353 2 1 11.25 MD 30 0.5703 2 18 2 71.02093945 35234 
354 364 6 1 16.125 PM 15 0.4056 2 18 2 71.02093945 35234 
216 312 1 4 19.5 PM 60 15.5356 2 30 1 41.84010417 415836 
312 216 6 4 6.75 AM 90 15.5356 2 30 1 38.07449479 415836 
216 216 2 1 11.083 MD 10 0 2 7 2 41.84010417 28339 
216 216 6 1 16.915 PM 10.2 0 2 7 2 41.84010417 28339 
216 216 2 1 11.083 MD 10 0 2 6 1 41.84010417 215246 
216 216 6 1 16.915 PM 10.2 0 2 6 1 41.84010417 215246 
216 15 1 2 20.17 PM 20 4.836 2 45 1 41.84 75011 
15 216 6 2 9.17 AM 20 4.836 2 45 1 41.84 75011 
216 262 7 1 6.63 AM 15 0.6986 2 52 2 41.84 224127 
262 262 1 1 7.13 AM 15 0 2 52 2 41.84 224127 
262 262 7 1 11.88 MD 15 0 2 52 2 41.84 224127 
262 216 6 1 12.75 MD 30 0.6986 2 52 2 41.84 224127 
216 215 2 1 6.63 AM 15 0.5328 2 12 1 41.84 94010 
215 216 6 1 13.00 MD 60 0.5328 2 12 1 41.84 94010 
216 262 2 1 6.63 AM 15 0.6986 2 9 2 41.84 277754 
262 216 6 1 12.75 MD 30 0.6986 2 9 2 41.84 277754 
216 215 2 1 11.63 MD 15 0.5328 2 8 2 41.84 213768 
215 216 6 1 5.75 AM 30 0.5328 2 8 2 41.84 213768 
216 18 3 2 6.333 AM 40 5.7911 2 71 1 41.84010417 157635 
18 216 6 2 7.792 AM 35 5.7911 2 71 1 41.84010417 157635 
216 359 1 1 8.375 AM 15 0.2507 2 71 1 41.84010417 157635 
359 216 6 1 16.667 PM 20 0.2507 2 71 1 41.84010417 157635 
216 359 5 1 10.25 MD 30 0.2507 2 67 2 41.84010417 178156 
359 216 6 1 13.75 MD 30 0.2507 2 67 2 41.84010417 178156 
216 241 4 2 14.625 MD 45 3.3959 2 63 2 41.84010417 209473 
241 216 6 2 16.625 PM 45 3.3959 2 63 2 41.84010417 209473 
216 318 1 2 3.875 MN 45 17.7073 2 50 1 41.84010417 459008 
318 216 6 4 15.875 MD 15 17.7073 2 50 1 41.84010417 459008 
216 44 7 2 6.5 AM 60 7.0184 2 20 1 41.84010417 79473 
44 216 6 2 10.5 MD 60 7.0184 2 20 1 41.84010417 79473 
216 359 2 1 12.375 MD 15 0.2507 2 16 1 41.84010417 138247 
359 216 6 1 18.125 PM 15 0.2507 2 16 1 41.84010417 138247 
216 235 1 2 10.42 MD 50 4.3501 2 73 2 41.84 148321 
235 216 6 2 21.58 PM 50 4.3501 2 73 2 41.84 148321 
216 242 1 2 7.25 AM 30 3.4147 2 40 2 41.84 444297 
242 216 6 2 20.75 PM 30 3.4147 2 40 2 41.84 444297 
216 79 1 4 8.42 AM 50 11.0253 2 25 2 41.84 332634 
79 216 6 4 18.42 PM 50 11.0253 2 25 2 39.75 332634 
216 79 1 4 5.50 AM 60 11.0253 2 21 2 41.84 292475 
79 216 6 4 17.50 PM 60 11.0253 2 21 2 39.75 292475 
216 7 1 2 13.33 MD 40 6.7904 2 18 1 41.84 294600 
7 216 6 2 17.58 PM 30 6.7904 2 18 1 41.84 294600 
216 22 7 2 9.833 AM 40 7.211 2 40 2 41.84010417 361983 
22 216 6 2 13.917 MD 110 7.211 2 40 2 41.84010417 361983 
216 187 2 2 15.333 MD 100 4.7482 2 19 2 41.84010417 374137 
187 216 6 2 22.25 MN 90 4.7482 2 19 2 41.84010417 374137 
216 18 1 2 7.75 AM 30 5.7911 2 31 1 41.84 487165 
18 216 6 2 19.25 PM 30 5.7911 2 31 1 41.84 487165 
216 109 1 2 7.92 AM 50 12.5741 2 30 1 37.66 265460 
109 216 6 2 21.67 PM 40 12.5741 2 30 1 41.84 265460 
216 329 1 4 6.33 AM 40 13.8733 2 28 1 50.21 454379 
329 216 6 4 19.17 PM 40 13.8733 2 28 1 41.84 454379 
216 216 2 1 6.58 AM 20 0 2 8 2 41.84 463099 
216 216 6 1 11.83 MD 20 0 2 8 2 41.84 463099 
216 215 4 1 6.708 AM 25 0.5328 2 56 2 41.84010417 368460 
215 216 6 1 8.835 AM 19.8 0.5328 2 56 2 41.84010417 368460 
216 215 7 1 12.167 MD 20 0.5328 2 25 2 41.84010417 334817 
215 216 6 1 13.335 MD 19.8 0.5328 2 25 2 41.84010417 334817 
216 216 2 1 8.583 AM 10 0 2 5 1 41.84010417 204074 
216 216 6 1 15.915 MD 10.2 0 2 5 1 41.84010417 204074 
216 170 1 2 5.167 AM 80 6.1921 2 38 1 41.84010417 454459 
170 216 6 2 19 PM 60 6.1921 2 38 1 41.84010417 454459 
216 23 5 2 8.333 AM 40 7.473 2 40 2 41.84010417 249518 
23 216 6 2 16.998 PM 80.2 7.473 2 40 2 41.84010417 249518 
216 356 2 1 11.875 MD 15 0.4974 2 16 2 41.84010417 212998 
356 216 6 1 17.875 PM 15 0.4974 2 16 2 41.84010417 212998 
216 95 1 4 6 AM 60 13.0129 2 18 1 38.91129688 419226 
95 216 6 4 21.5 PM 60 13.0129 2 18 1 41.84010417 419226 
216 356 2 1 11.875 MD 15 0.4974 2 13 1 41.84010417 403732 
356 216 6 1 17.875 PM 15 0.4974 2 13 1 41.84010417 403732 
216 356 2 1 11.875 MD 15 0.4974 2 14 1 41.84010417 315205 
356 216 6 1 17.875 PM 15 0.4974 2 14 1 41.84010417 315205 
216 229 2 2 5.75 AM 30 3.9828 2 27 1 41.84 77720 
229 216 6 2 18.25 PM 30 3.9828 2 27 1 41.84 77720 
216 79 2 4 7.83 AM 40 11.0253 2 23 1 38.91 266230 
79 216 6 4 21.17 PM 40 11.0253 2 23 1 41.84 266230 
216 60 1 3 7.75 AM 30 8.1112 2 24 1 41.84 206362 
60 216 6 3 17.25 PM 30 8.1112 2 24 1 50.21 206362 
216 356 2 1 6.13 AM 15 0.4974 2 13 2 41.84 327026 
356 216 6 1 13.38 MD 15 0.4974 2 13 2 41.84 327026 
216 5 1 2 6.92 AM 50 6.2008 2 42 1 41.84 16859 
5 216 6 2 21.08 PM 50 6.2008 2 42 1 41.84 16859 
216 216 2 1 6.67 AM 20 0 2 21 2 41.84 345249 
216 216 6 1 18.17 PM 20 0 2 21 2 41.84 345249 
216 10 1 2 6.50 AM 60 6.2776 2 19 2 41.84 314444 
10 216 6 2 20.75 PM 30 6.2776 2 19 2 41.84 314444 
216 377 1 2 6.50 AM 60 9.0833 2 41 2 37.66 45481 
377 216 6 2 20.50 PM 60 9.0833 2 41 2 41.84 45481 
216 226 2 1 6.13 AM 15 2.8234 2 16 1 41.84 98282 
226 216 6 1 12.38 MD 15 2.8234 2 16 1 41.84 98282 
