origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
125 130 6 3 18.08 PM 10 0.8257 22 1 114.21 58799 
130 128 1 3 8.08 AM 10 1.1768 47 2 81.58 58134 
128 130 6 3 18.08 PM 10 1.1768 47 2 114.21 58134 
130 123 2 1 6.63 AM 15 0.5137 17 2 81.58 75281 
123 130 6 1 14.88 MD 15 0.5137 17 2 81.58 75281 
130 125 2 3 8.08 AM 10 0.8257 19 2 81.58 133233 
125 130 5 3 11.63 MD 15 0.8257 19 2 81.58 133233 
130 125 2 3 13.92 MD 10 0.8257 19 2 81.58 133233 
125 130 6 3 16.13 PM 15 0.8257 19 2 81.58 133233 
130 33 1 2 7.75 AM 30 4.2885 58 1 81.58000575 85823 
33 130 6 2 12.25 MD 30 4.2885 58 1 81.58000575 85823 
130 33 1 2 13.875 MD 15 4.2885 58 1 81.58000575 85823 
33 130 6 2 18.25 PM 30 4.2885 58 1 73.42200517 85823 
130 33 1 3 8.835 AM 19.8 4.2885 25 2 81.58000575 94928 
33 130 6 3 13.167 MD 20 4.2885 25 2 81.58000575 94928 
130 33 1 3 14.835 MD 19.8 4.2885 25 2 81.58000575 94928 
33 130 6 3 19.167 PM 20 4.2885 25 2 81.58000575 94928 
130 131 7 1 9.875 AM 15 0.3929 78 2 81.58000575 116139 
131 130 6 1 10.793 MD 14.8 0.3929 78 2 81.58000575 116139 
130 1 5 5 10.333 MD 40 3.2348 55 2 81.58000575 68883 
1 130 6 5 13.333 MD 40 3.2348 55 2 81.58000575 68883 
130 131 7 1 9.875 AM 15 0.3929 48 2 81.58000575 64030 
131 130 6 1 10.793 MD 14.8 0.3929 48 2 81.58000575 64030 
130 9 4 2 8.75 AM 30 3.5771 78 1 81.58000575 82591 
9 130 6 2 10 MD 30 3.5771 78 1 81.58000575 82591 
130 24 1 2 14.25 MD 30 2.4975 35 1 81.58000575 65498 
24 130 6 2 17.75 PM 30 2.4975 35 1 73.42200517 65498 
123 1 3 2 8.75 AM 30 3.2752 57 1 81.58 29971 
1 123 6 2 12.92 MD 20 3.2752 57 1 81.58 29971 
123 116 2 2 9.08 AM 10 1.8452 22 2 81.58 60880 
116 123 6 2 12.08 MD 10 1.8452 22 2 81.58 60880 
123 28 1 3 6.58 AM 10 2.772 18 1 73.42 15561 
28 123 6 3 11.75 MD 30 2.772 18 1 81.58 15561 
123 28 1 3 13.08 MD 10 2.772 18 1 81.58 15561 
28 123 6 3 18.08 PM 10 2.772 18 1 89.74 15561 
130 322 2 3 11.75 MD 30 12.5672 20 2 81.58000575 38860 
322 130 6 3 17.25 PM 30 12.5672 20 2 89.73800632 38860 
